Employee_ID,Full_Name,Department,Job_Title,hire_date,Performance_Rating,Experience_Years,Status,Work_Mode,Salary_INR,city,country,EXPERIENCE_LEVEL,SALARY_BAND
EMP0000679,"Gina Hoffman",IT,"Software Engineer",2018-11-25,3,6,Resigned,On-site,1336248,"South Brookeberg",Comoros,Mid_level,"Medium (5L-15L)"
EMP0000680,"Jason Hill",R&D,"Product Developer",2020-01-15,1,5,Active,On-site,1095654,Rileytown,Guadeloupe,Mid_level,"Medium (5L-15L)"
EMP0000681,"Sheryl Roberson",Sales,"Business Development Manager",2020-02-08,1,5,Active,On-site,1746526,"East Megan",Reunion,Mid_level,"High (15L-25L"
EMP0000682,"Kevin Palmer",Sales,"Business Development Manager",2015-09-05,4,9,Resigned,Remote,1105774,Spearston,Vietnam,Senior,"Medium (5L-15L)"
EMP0000683,"Eric Whitehead",IT,CTO,2025-07-21,5,0,Active,Remote,1084339,Laurabury,Iran,Junior,"Medium (5L-15L)"
EMP0000684,"Christopher Arnold",HR,"HR Executive",2024-07-27,5,1,Active,On-site,409779,"West Virginiachester","Saint Pierre and Miquelon",Junior,"Low(below 5L)"
EMP0000685,"Kara Murray",IT,"Data Analyst",2023-12-12,1,1,Active,On-site,921975,"East James",India,Junior,"Medium (5L-15L)"
EMP0000686,"Christian Sanford",IT,"Software Engineer",2017-04-19,2,8,Active,On-site,1741629,"Port Jeffery",Barbados,Senior,"High (15L-25L"
EMP0000687,"Lori Robertson",HR,"HR Executive",2019-03-26,2,6,Active,Remote,781241,Vargasmouth,Israel,Mid_level,"Medium (5L-15L)"
EMP0000688,"William Brown",IT,"Data Analyst",2016-11-24,5,8,Active,On-site,925139,Ashleyside,"United Kingdom",Senior,"Medium (5L-15L)"
EMP0000689,"Trevor Ross",IT,"DevOps Engineer",2017-04-12,1,8,Active,On-site,645375,"Lake Robertside","Saint Barthelemy",Senior,"Medium (5L-15L)"
EMP0000690,"Lori Ayala",Sales,"Account Manager",2022-03-01,4,3,Active,On-site,453658,"Port Diane","Christmas Island",Mid_level,"Low(below 5L)"
EMP0000691,"Elizabeth Serrano",Sales,"Sales Executive",2025-06-10,1,0,Resigned,On-site,894888,Taylorton,"Holy See (Vatican City State)",Junior,"Medium (5L-15L)"
EMP0000692,"Jeffrey Mendoza",Operations,"Logistics Coordinator",2018-10-09,1,6,Active,On-site,514072,"Lake Andrea","Costa Rica",Mid_level,"Medium (5L-15L)"
EMP0000693,"Katie Christensen",HR,"HR Executive",2021-02-26,3,4,Active,Remote,345692,"West Benjamin","Hong Kong",Mid_level,"Low(below 5L)"
EMP0000694,"Jacob Martinez",IT,"Software Engineer",2019-03-20,2,6,Active,Remote,1103016,Kellistad,"Marshall Islands",Mid_level,"Medium (5L-15L)"
EMP0000695,"Paul Villarreal",HR,"HR Executive",2022-05-14,5,3,Active,On-site,605551,Michaelhaven,Mali,Mid_level,"Medium (5L-15L)"
EMP0000696,"Charles Andrews",HR,"HR Executive",2014-04-25,3,11,Active,Remote,712469,"New Thomas",Niger,Senior,"Medium (5L-15L)"
EMP0000697,"Pamela Fuentes",Marketing,"Brand Manager",2019-07-29,2,6,Retired,On-site,1050921,Danielfort,Reunion,Mid_level,"Medium (5L-15L)"
EMP0000698,"Crystal Mcdaniel",Operations,"Operations Executive",2025-07-29,1,0,Active,On-site,1106924,Rodriguezview,"Solomon Islands",Junior,"Medium (5L-15L)"
EMP0000699,"Justin Smith",Marketing,"Content Strategist",2025-06-15,1,0,Active,On-site,550326,"East Robert","Cayman Islands",Junior,"Medium (5L-15L)"
EMP0000700,"Kristen Todd",Sales,"Sales Executive",2024-06-06,5,1,Active,On-site,574028,"South Mitchellville","United States Minor Outlying Islands",Junior,"Medium (5L-15L)"
EMP0000701,"Maureen Hayes",Sales,"Account Manager",2018-10-27,3,6,Active,On-site,859095,"North Gregoryville",Guatemala,Mid_level,"Medium (5L-15L)"
EMP0000702,"Erica Clay",Sales,"Account Manager",2022-06-21,4,3,Resigned,On-site,845291,Nicoleville,Aruba,Mid_level,"Medium (5L-15L)"
EMP0000703,"Edwin Melton",HR,"HR Executive",2019-07-10,2,6,Active,Remote,776689,Mariaton,Portugal,Mid_level,"Medium (5L-15L)"
EMP0000704,"Patrick Pearson",Operations,"Operations Executive",2025-05-23,4,0,Active,Remote,660859,"New Mikaylahaven",Albania,Junior,"Medium (5L-15L)"
EMP0000705,"Megan Cooley",Finance,Accountant,2019-02-27,5,6,Active,On-site,866171,"East Ray",Zambia,Mid_level,"Medium (5L-15L)"
EMP0000706,"Jacob Murphy",Operations,"Operations Executive",2020-02-16,4,5,Resigned,On-site,796580,Kelseyview,Pakistan,Mid_level,"Medium (5L-15L)"
EMP0000707,"David Anderson",HR,"HR Executive",2024-09-01,5,0,Terminated,Remote,543817,"East Markburgh",Nauru,Junior,"Medium (5L-15L)"
EMP0000708,"Monica Gates",Marketing,"Marketing Executive",2023-03-27,3,2,Active,On-site,1012734,"New Teresa","British Virgin Islands",Junior,"Medium (5L-15L)"
EMP0000709,"Jill Perry",Operations,"Operations Executive",2016-10-20,1,8,Active,Remote,489629,Murphyside,"United States of America",Senior,"Low(below 5L)"
EMP0000710,"Bruce Romero",IT,"Software Engineer",2022-04-22,5,3,Resigned,Remote,621206,"West Matthew",Denmark,Mid_level,"Medium (5L-15L)"
EMP0000711,"Erica Hernandez",Operations,"Operations Executive",2014-06-24,5,11,Active,Remote,1187511,Hernandezfort,"Sao Tome and Principe",Senior,"Medium (5L-15L)"
EMP0000712,"Gary Alexander",IT,"DevOps Engineer",2021-01-17,1,4,Resigned,Remote,787974,"New Angelaside",Poland,Mid_level,"Medium (5L-15L)"
EMP0000713,"Patricia Thompson",Marketing,"SEO Specialist",2017-12-18,4,7,Active,On-site,635372,Nguyenberg,"Cayman Islands",Mid_level,"Medium (5L-15L)"
EMP0000714,"Kevin Rodriguez",R&D,"Research Scientist",2019-01-07,3,6,Resigned,On-site,493677,Rhondaport,Azerbaijan,Mid_level,"Low(below 5L)"
EMP0000715,"Savannah Bradley",Operations,"Logistics Coordinator",2017-06-21,1,8,Active,Remote,712277,Rojastown,Samoa,Senior,"Medium (5L-15L)"
EMP0000716,"Vicki Orozco",Operations,"Supply Chain Manager",2019-07-03,4,6,Active,Remote,657808,"West Brandon",Chile,Mid_level,"Medium (5L-15L)"
EMP0000717,"Angela Allen",IT,"Data Analyst",2021-11-05,1,3,Active,On-site,1196552,Jonesmouth,"Isle of Man",Mid_level,"Medium (5L-15L)"
EMP0000718,"Kaitlin Smith",IT,"Software Engineer",2023-03-09,4,2,Active,Remote,1658565,"East Carolineton","Slovakia (Slovak Republic)",Junior,"High (15L-25L"
EMP0000719,"Nicholas Hutchinson",Operations,"Logistics Coordinator",2023-04-03,4,2,Active,On-site,529086,Davisview,Fiji,Junior,"Medium (5L-15L)"
EMP0000720,"Matthew Jones",IT,"DevOps Engineer",2020-08-23,2,4,Active,Remote,842706,Davidview,Guinea,Mid_level,"Medium (5L-15L)"
EMP0000721,"Jessica Young",IT,"Software Engineer",2016-07-07,5,9,Active,Remote,1372823,"Lake Brianhaven","Northern Mariana Islands",Senior,"Medium (5L-15L)"
EMP0000722,"Karen Payne",Finance,"Financial Analyst",2018-08-02,5,7,Terminated,On-site,868053,"Lake Steven",Malaysia,Mid_level,"Medium (5L-15L)"
EMP0000723,"Donna Sandoval",IT,"Software Engineer",2019-01-27,1,6,Active,On-site,819973,Parkerville,Andorra,Mid_level,"Medium (5L-15L)"
EMP0000724,"Donald Flowers",Sales,"Sales Executive",2024-01-23,1,1,Active,On-site,883534,"New Christinestad","Burkina Faso",Junior,"Medium (5L-15L)"
EMP0000725,"Dawn Hughes",IT,"Software Engineer",2017-06-10,5,8,Active,On-site,860765,"West Andrea","Hong Kong",Senior,"Medium (5L-15L)"
EMP0000726,"Trevor Norris",IT,"Software Engineer",2021-08-31,2,3,Active,Remote,1683630,"South Dawnbury",Swaziland,Mid_level,"High (15L-25L"
EMP0000727,"Deborah Chavez",Sales,"Business Development Manager",2024-05-07,5,1,Active,On-site,1388431,"West Sandyshire",Bulgaria,Junior,"Medium (5L-15L)"
EMP0000728,"Christopher Hurst",Sales,"Sales Executive",2020-08-23,1,4,Active,Remote,555478,Savageview,"North Macedonia",Mid_level,"Medium (5L-15L)"
EMP0000729,"Charles Ferguson",Operations,"Operations Executive",2019-04-29,5,6,Active,On-site,1078273,Adamsbury,Montenegro,Mid_level,"Medium (5L-15L)"
EMP0000730,"Kenneth Johnson",Sales,"Account Manager",2019-10-14,2,5,Active,Remote,927193,Janetside,Guyana,Mid_level,"Medium (5L-15L)"
EMP0000731,"Claudia Thomas",IT,"Software Engineer",2025-06-26,5,0,Active,Remote,897364,Catherineville,"Bouvet Island (Bouvetoya)",Junior,"Medium (5L-15L)"
EMP0000732,"Catherine Hudson",Sales,"Sales Executive",2018-03-17,4,7,Active,Remote,724511,Ricktown,Colombia,Mid_level,"Medium (5L-15L)"
EMP0000733,"Colin Gonzalez",Sales,"Sales Executive",2014-12-09,2,10,Retired,Remote,709879,"East Dorothy",Mauritania,Senior,"Medium (5L-15L)"
EMP0000734,"Ralph Frederick",IT,"IT Manager",2024-01-28,3,1,Active,Remote,1652994,"North Joseph","Czech Republic",Junior,"High (15L-25L"
EMP0000735,"Kristen Anderson",Marketing,"SEO Specialist",2024-04-01,2,1,Resigned,On-site,600134,Smithshire,Latvia,Junior,"Medium (5L-15L)"
EMP0000736,"Brenda Brewer DDS",Sales,"Sales Executive",2022-01-03,5,3,Retired,Remote,566744,"New Kennethstad","Saudi Arabia",Mid_level,"Medium (5L-15L)"
EMP0000737,"Ronnie Bell",Finance,"Financial Analyst",2017-10-31,5,7,Active,On-site,676453,"West Zacharyburgh",Cameroon,Mid_level,"Medium (5L-15L)"
EMP0000738,"Brittany Edwards",Finance,"Finance Manager",2018-07-02,5,7,Active,Remote,2320289,"Port Anthonybury","British Virgin Islands",Mid_level,"High (15L-25L"
EMP0000739,"Brandon Lee",Finance,Accountant,2014-07-26,1,11,Resigned,On-site,557316,Freemanchester,Kazakhstan,Senior,"Medium (5L-15L)"
EMP0000740,"Marvin Nguyen",Sales,"Account Manager",2022-09-06,2,2,Active,On-site,972474,Yeseniafurt,Bahamas,Junior,"Medium (5L-15L)"
EMP0000741,"Ashley Cameron",Sales,"Sales Executive",2021-04-20,2,4,Terminated,Remote,584979,"West Nicolestad","Dominican Republic",Mid_level,"Medium (5L-15L)"
EMP0000742,"John Mack",IT,"Software Engineer",2019-03-09,3,6,Resigned,On-site,1587697,Franklinfort,Croatia,Mid_level,"High (15L-25L"
EMP0000743,"Emma Strickland",Marketing,"Marketing Executive",2018-12-17,2,6,Active,On-site,1173260,Vasquezland,Italy,Mid_level,"Medium (5L-15L)"
EMP0000744,"Susan Morales",Sales,"Sales Executive",2021-07-21,5,4,Active,On-site,547374,Lambertborough,Greece,Mid_level,"Medium (5L-15L)"
EMP0000745,"Michael Mckinney",IT,"Software Engineer",2022-10-13,1,2,Active,Remote,951632,Scottton,Lebanon,Junior,"Medium (5L-15L)"
EMP0000746,"Elizabeth Brown",Marketing,"Marketing Executive",2018-05-19,1,7,Active,On-site,604064,Jacobsonshire,"United Arab Emirates",Mid_level,"Medium (5L-15L)"
EMP0000747,"Crystal Hutchinson",HR,"HR Executive",2022-05-30,4,3,Active,On-site,516143,Clintonland,Swaziland,Mid_level,"Medium (5L-15L)"
EMP0000748,"Emily Crawford",Operations,"Supply Chain Manager",2016-03-29,5,9,Active,On-site,922013,Weaverbury,Anguilla,Senior,"Medium (5L-15L)"
EMP0000749,"Justin Roach",Finance,"Financial Analyst",2022-01-27,3,3,Active,On-site,1405607,"New Christinaview",Austria,Mid_level,"Medium (5L-15L)"
EMP0000750,"Ashley Wright",Sales,"Sales Executive",2023-05-17,4,2,Retired,Remote,525655,"Port Codymouth",Sudan,Junior,"Medium (5L-15L)"
EMP0000751,"Krystal Franklin",Operations,"Operations Executive",2022-08-23,4,2,Active,On-site,706948,Charlestown,Cuba,Junior,"Medium (5L-15L)"
EMP0000752,"Jill Wall",Marketing,"Marketing Executive",2015-09-11,5,9,Terminated,On-site,844320,Morganborough,Benin,Senior,"Medium (5L-15L)"
EMP0000753,"Kimberly Mccoy",Operations,"Operations Executive",2019-05-12,5,6,Active,On-site,437275,Matthewland,Micronesia,Mid_level,"Low(below 5L)"
EMP0000754,"Elizabeth Jones",IT,"Software Engineer",2024-12-15,5,0,Active,On-site,1288316,"West Kristen",Congo,Junior,"Medium (5L-15L)"
EMP0000755,"Eduardo Rodriguez",Sales,"Business Development Manager",2025-02-20,5,0,Active,On-site,729649,Millston,Jordan,Junior,"Medium (5L-15L)"
EMP0000756,"Ruben Jensen",Marketing,"Marketing Executive",2025-07-18,4,0,Resigned,On-site,617699,Fletcherview,Ukraine,Junior,"Medium (5L-15L)"
EMP0000757,"Kimberly Carter",Finance,Accountant,2022-01-05,1,3,Active,On-site,814819,"New Danielport","Costa Rica",Mid_level,"Medium (5L-15L)"
EMP0000758,"Jason Mccarthy",IT,"Software Engineer",2018-11-30,3,6,Active,Remote,1530381,"East Ashley",Spain,Mid_level,"High (15L-25L"
EMP0000759,"Robert Brown",Operations,"Logistics Coordinator",2016-12-23,3,8,Active,Remote,483374,Bonillaberg,Sweden,Senior,"Low(below 5L)"
EMP0000760,"Isaac Campbell",Sales,"Sales Director",2011-09-21,2,13,Resigned,On-site,1094293,"Port Morganhaven",Latvia,Senior,"Medium (5L-15L)"
EMP0000761,"Jennifer Sullivan",Sales,"Sales Executive",2017-04-14,5,8,Active,On-site,573355,"East Jasmine","Sri Lanka",Senior,"Medium (5L-15L)"
EMP0000762,"Pam Wells",IT,"Software Engineer",2015-03-10,1,10,Resigned,On-site,1083765,Simpsonburgh,Anguilla,Senior,"Medium (5L-15L)"
EMP0000763,"Christine Keller",Marketing,"Marketing Executive",2019-07-26,3,6,Active,On-site,474627,"North Joseborough",Germany,Mid_level,"Low(below 5L)"
EMP0000764,"William Gray",Marketing,"Content Strategist",2020-08-16,5,4,Active,On-site,740249,Wardmouth,Oman,Mid_level,"Medium (5L-15L)"
EMP0000765,"Timothy Freeman",Marketing,"SEO Specialist",2015-11-19,1,9,Active,On-site,902827,Oconnorfort,Azerbaijan,Senior,"Medium (5L-15L)"
EMP0000766,"Miss Susan Gay MD",Operations,"Operations Executive",2019-10-17,4,5,Active,Remote,645419,"West Richardhaven",Benin,Mid_level,"Medium (5L-15L)"
EMP0000767,"Andrew Weiss",IT,"Software Engineer",2021-03-24,3,4,Active,Remote,1447797,"West Stacybury",Bhutan,Mid_level,"Medium (5L-15L)"
EMP0000768,"Ronald Martin",Marketing,"Marketing Executive",2025-08-03,2,0,Active,On-site,676337,Robbinsland,Brazil,Junior,"Medium (5L-15L)"
EMP0000769,"Matthew Bautista",Operations,"Operations Executive",2012-02-14,5,13,Active,On-site,500236,"New Samuel",Israel,Senior,"Medium (5L-15L)"
EMP0000770,"Stephanie Hawkins",HR,"HR Director",2018-03-21,2,7,Active,On-site,831530,Jonesburgh,"French Polynesia",Mid_level,"Medium (5L-15L)"
EMP0000771,"Jason Mathis",Operations,"Operations Executive",2019-10-02,5,5,Resigned,On-site,1069920,"North Duane","Solomon Islands",Mid_level,"Medium (5L-15L)"
EMP0000772,"Barbara Moore",Operations,"Operations Executive",2016-08-25,5,8,Active,Remote,1035620,"West Tamara",Chile,Senior,"Medium (5L-15L)"
EMP0000773,"Jose Pearson",Finance,Accountant,2024-04-07,2,1,Active,Remote,851141,Jessicashire,Rwanda,Junior,"Medium (5L-15L)"
EMP0000774,"Christopher Hartman",HR,"HR Executive",2018-05-28,4,7,Active,Remote,543914,Patriciaborough,Turkey,Mid_level,"Medium (5L-15L)"
EMP0000775,"Teresa Collins",IT,"Software Engineer",2017-11-15,5,7,Active,Remote,1066142,"South Danielmouth",Argentina,Mid_level,"Medium (5L-15L)"
EMP0000776,"Donald Davis",Operations,"Operations Executive",2014-09-20,4,10,Active,On-site,430179,"Lake Rodney",Korea,Senior,"Low(below 5L)"
EMP0000777,"Thomas Williams",Operations,"Logistics Coordinator",2023-07-12,3,2,Active,On-site,500328,Shawnberg,Rwanda,Junior,"Medium (5L-15L)"
EMP0000778,"Glenda Small",Operations,"Operations Executive",2018-11-19,4,6,Active,Remote,589051,"Lake Jennifer","French Guiana",Mid_level,"Medium (5L-15L)"
EMP0000779,"Daniel Bautista",IT,"Data Analyst",2011-12-28,5,13,Active,On-site,1008456,"West Joshuaport",Thailand,Senior,"Medium (5L-15L)"
EMP0000780,"Stephen Torres",Operations,"Logistics Coordinator",2019-02-25,5,6,Active,On-site,838378,Gordonville,"American Samoa",Mid_level,"Medium (5L-15L)"
EMP0000781,"Brian Sullivan",IT,"Software Engineer",2017-10-04,3,7,Active,On-site,1452777,"New John",Maldives,Mid_level,"Medium (5L-15L)"
EMP0000782,"Susan Smith",HR,"Talent Acquisition Specialist",2024-12-12,3,0,Resigned,On-site,1100874,Sheltonmouth,Angola,Junior,"Medium (5L-15L)"
EMP0000783,"Kaylee Barnett",IT,"DevOps Engineer",2022-01-02,4,3,Active,On-site,403996,Jasonville,Italy,Mid_level,"Low(below 5L)"
EMP0000784,"Daniel Nichols",Marketing,"SEO Specialist",2018-04-07,3,7,Active,On-site,785365,"West Sabrinaport",Latvia,Mid_level,"Medium (5L-15L)"
EMP0000785,"Barbara Robles",Marketing,"SEO Specialist",2021-08-23,2,3,Active,On-site,750686,Edwardsburgh,Belarus,Mid_level,"Medium (5L-15L)"
EMP0000786,"Dustin Davis",Marketing,"Marketing Executive",2016-08-27,3,8,Active,Remote,560614,"Port Sean",Bermuda,Senior,"Medium (5L-15L)"
EMP0000787,"Cameron Moreno",IT,"Software Engineer",2015-12-28,1,9,Resigned,Remote,1374701,"South Michaeltown",Morocco,Senior,"Medium (5L-15L)"
EMP0000788,"William Johnson",Sales,"Business Development Manager",2016-07-08,5,9,Active,Remote,1478483,"South Carolville",Maldives,Senior,"Medium (5L-15L)"
EMP0000789,"William Burnett",Operations,"Operations Executive",2025-07-08,2,0,Active,Remote,1175136,Laurahaven,"British Virgin Islands",Junior,"Medium (5L-15L)"
EMP0000790,"Tammy Swanson DDS",IT,"Software Engineer",2015-12-16,2,9,Active,On-site,1596654,"New Heather","Sri Lanka",Senior,"High (15L-25L"
EMP0000791,"Spencer Donaldson",Operations,"Logistics Coordinator",2023-01-11,2,2,Active,On-site,498860,Brownmouth,Ethiopia,Junior,"Low(below 5L)"
EMP0000792,"Dwayne Mcgee",R&D,"Product Developer",2021-11-18,2,3,Active,On-site,528548,"New Teresafort",Ghana,Mid_level,"Medium (5L-15L)"
EMP0000793,"Adrian Henderson",Marketing,"Marketing Executive",2017-09-03,4,7,Terminated,On-site,1184943,Sullivanmouth,"Christmas Island",Mid_level,"Medium (5L-15L)"
EMP0000794,"Sheila Walsh",HR,"Talent Acquisition Specialist",2024-10-06,2,0,Active,On-site,846526,Justinside,Somalia,Junior,"Medium (5L-15L)"
EMP0000795,"Bethany Velez",IT,"Software Engineer",2013-05-05,2,12,Retired,On-site,1031814,"West Darius",Senegal,Senior,"Medium (5L-15L)"
EMP0000796,"Michael Hoffman DDS",IT,"Software Engineer",2017-01-24,4,8,Active,On-site,1782839,"South Ericport",Mongolia,Senior,"High (15L-25L"
EMP0000797,"Brandi Johnson",IT,"IT Manager",2024-11-21,3,0,Resigned,Remote,1937273,"North Timothy",Kiribati,Junior,"High (15L-25L"
EMP0000798,"Brooke Porter",IT,"Software Engineer",2025-07-22,2,0,Active,On-site,1732209,Hannahburgh,"United States of America",Junior,"High (15L-25L"
EMP0000799,"Scott Thompson",HR,"HR Executive",2019-08-27,4,5,Active,On-site,644695,"South Andrew","Saint Lucia",Mid_level,"Medium (5L-15L)"
EMP0000800,"David Rodriguez",IT,"IT Manager",2020-09-03,4,4,Resigned,On-site,2482486,"North Christopherberg",Grenada,Mid_level,"High (15L-25L"
EMP0000801,"April Mcbride",IT,"Software Engineer",2025-05-23,1,0,Terminated,Remote,797258,"South Ianmouth",India,Junior,"Medium (5L-15L)"
EMP0000802,"Chris Johns",Operations,"Logistics Coordinator",2024-09-20,4,0,Active,On-site,553929,"Port Kathleenmouth","Hong Kong",Junior,"Medium (5L-15L)"
EMP0000803,"Julia Lynn",Marketing,"Marketing Executive",2023-01-31,2,2,Active,On-site,605674,"New Stephenland",Azerbaijan,Junior,"Medium (5L-15L)"
EMP0000804,"Edwin Herrera",HR,"HR Executive",2019-02-15,3,6,Active,Remote,394123,Christopherchester,Malaysia,Mid_level,"Low(below 5L)"
EMP0000805,"Brianna Blake",Sales,"Sales Executive",2025-03-23,4,0,Active,On-site,703328,"Lake Lawrence",Ghana,Junior,"Medium (5L-15L)"
EMP0000806,"Sandra Cook",Marketing,"Content Strategist",2016-03-10,2,9,Active,On-site,576508,Brittanyview,Mozambique,Senior,"Medium (5L-15L)"
EMP0000807,"Dakota Meyers",Marketing,"Marketing Executive",2016-07-21,5,9,Active,On-site,562174,"North Amanda","South Georgia and the South Sandwich Islands",Senior,"Medium (5L-15L)"
EMP0000808,"Sabrina Bailey",Sales,"Sales Executive",2022-02-23,5,3,Active,Remote,607882,"Port Mark",Uganda,Mid_level,"Medium (5L-15L)"
EMP0000809,"Tammy Fernandez",Sales,"Sales Executive",2019-01-05,5,6,Active,On-site,665732,Josephton,India,Mid_level,"Medium (5L-15L)"
EMP0000810,"Kenneth Foster",HR,"Talent Acquisition Specialist",2020-01-11,4,5,Active,Remote,690028,"New Aliciaton",Niue,Mid_level,"Medium (5L-15L)"
EMP0000811,"Susan Strickland",IT,"DevOps Engineer",2022-03-28,5,3,Active,Remote,1057267,"New Calvinhaven",Madagascar,Mid_level,"Medium (5L-15L)"
EMP0000812,"Johnny Best",IT,"Software Engineer",2019-07-03,1,6,Retired,Remote,745631,"North Barbaramouth",Latvia,Mid_level,"Medium (5L-15L)"
EMP0000813,"Allison Morgan",IT,"Software Engineer",2023-11-30,2,1,Resigned,On-site,1464704,Jonestown,Yemen,Junior,"Medium (5L-15L)"
EMP0000814,"Jennifer Hopkins",IT,"Software Engineer",2019-12-12,1,5,Active,On-site,788619,"East Kimberlyton","Bosnia and Herzegovina",Mid_level,"Medium (5L-15L)"
EMP0000815,"Alexander Rodriguez",Operations,"Supply Chain Manager",2019-11-23,2,5,Active,On-site,1063186,"East Jeffreyland","San Marino",Mid_level,"Medium (5L-15L)"
EMP0000816,"Stephen Baker",Operations,"Operations Director",2015-11-14,5,9,Active,Remote,987283,Juarezfurt,Hungary,Senior,"Medium (5L-15L)"
EMP0000817,"Jennifer Jackson",IT,"Software Engineer",2020-02-16,4,5,Active,On-site,988662,Donaldburgh,"Palestinian Territory",Mid_level,"Medium (5L-15L)"
EMP0000818,"Lisa Martin",R&D,"Product Developer",2011-12-09,5,13,Retired,On-site,789950,Duranfort,Gambia,Senior,"Medium (5L-15L)"
EMP0000819,"Angelica Scott",HR,"HR Manager",2022-10-18,1,2,Active,Remote,979090,"Port Ryan",Thailand,Junior,"Medium (5L-15L)"
EMP0000820,"Rebecca George",Operations,"Logistics Coordinator",2019-09-08,3,5,Resigned,On-site,451804,Morganmouth,Montenegro,Mid_level,"Low(below 5L)"
EMP0000821,"Christopher Ho",Sales,"Sales Executive",2023-08-14,1,2,Active,On-site,465597,Alexanderton,Sweden,Junior,"Low(below 5L)"
EMP0000822,"Julian Monroe",Marketing,"Marketing Executive",2023-01-26,5,2,Active,On-site,969685,Leeton,"Turks and Caicos Islands",Junior,"Medium (5L-15L)"
EMP0000823,"Richard Strong",IT,CTO,2021-05-11,3,4,Resigned,On-site,495041,Virginiashire,Panama,Mid_level,"Low(below 5L)"
EMP0000824,"Kimberly Campbell",Finance,Accountant,2016-08-30,3,8,Active,Remote,566674,Clarkside,"Cocos (Keeling) Islands",Senior,"Medium (5L-15L)"
EMP0000825,"Michael Hogan",R&D,"Lab Technician",2024-05-17,4,1,Active,On-site,980579,"Lake Anthonymouth",Liberia,Junior,"Medium (5L-15L)"
EMP0000826,"Jason Johnson",IT,"Software Engineer",2017-05-24,4,8,Retired,Remote,1098329,"New Christopherfurt",Andorra,Senior,"Medium (5L-15L)"
EMP0000827,"Nicole Turner",R&D,"Product Developer",2018-02-21,2,7,Active,On-site,1014898,"New Jenniferburgh","United States Minor Outlying Islands",Mid_level,"Medium (5L-15L)"
EMP0000828,"Rachael Johnson",Operations,"Operations Executive",2020-03-28,1,5,Terminated,On-site,700864,"North Taylorberg",Denmark,Mid_level,"Medium (5L-15L)"
EMP0000829,"Robert Harris",IT,"Data Analyst",2025-04-01,5,0,Retired,On-site,1192739,"Lake Leah",Congo,Junior,"Medium (5L-15L)"
EMP0000830,"Peter Hendrix",IT,"Data Analyst",2018-02-19,4,7,Active,On-site,633858,Erikaport,"Turks and Caicos Islands",Mid_level,"Medium (5L-15L)"
EMP0000831,"Anthony Rice",Sales,"Sales Executive",2023-01-30,4,2,Active,Remote,696341,Wellsfurt,Spain,Junior,"Medium (5L-15L)"
EMP0000832,"Kristina Walker",HR,"Talent Acquisition Specialist",2013-11-16,1,11,Resigned,On-site,959524,Lisahaven,"Costa Rica",Senior,"Medium (5L-15L)"
EMP0000833,"Joseph Rush",Marketing,"SEO Specialist",2023-10-05,4,1,Active,On-site,698839,"West Marctown","Central African Republic",Junior,"Medium (5L-15L)"
EMP0000834,"William Travis",Sales,"Sales Executive",2020-11-10,4,4,Active,On-site,845553,"New Tyronefurt","El Salvador",Mid_level,"Medium (5L-15L)"
EMP0000835,"Cathy Gonzalez",HR,"HR Executive",2024-12-01,4,0,Active,Remote,413648,"Lake Williamport",Burundi,Junior,"Low(below 5L)"
EMP0000836,"Clayton Blake",Operations,"Logistics Coordinator",2013-10-18,1,11,Active,On-site,744913,Ellistown,Estonia,Senior,"Medium (5L-15L)"
EMP0000837,"Angela Simmons",IT,"Data Analyst",2017-07-20,2,8,Active,Remote,1148280,Brittanymouth,"New Zealand",Senior,"Medium (5L-15L)"
EMP0000838,"Nicholas Page",Sales,"Account Manager",2015-09-08,4,9,Resigned,On-site,1134700,"North Jason","United States Virgin Islands",Senior,"Medium (5L-15L)"
EMP0000839,"Krista English",Sales,"Sales Executive",2015-12-25,1,9,Active,On-site,870735,Annafort,Jamaica,Senior,"Medium (5L-15L)"
EMP0000840,"Thomas Roth",IT,"Data Analyst",2018-05-01,5,7,Active,On-site,526632,Audreymouth,Mexico,Mid_level,"Medium (5L-15L)"
EMP0000841,"Taylor Alvarado",Finance,"Finance Manager",2014-07-24,1,11,Active,On-site,1862721,Weaverport,"Central African Republic",Senior,"High (15L-25L"
EMP0000842,"Nathan Stevens",Finance,Accountant,2019-07-26,2,6,Resigned,Remote,836800,"West Theresa",Canada,Mid_level,"Medium (5L-15L)"
EMP0000843,"Daniel Gibson DVM",IT,"Software Engineer",2024-05-27,4,1,Active,Remote,1014383,Carlsonmouth,Ireland,Junior,"Medium (5L-15L)"
EMP0000844,"George Merritt",Sales,"Account Manager",2016-11-26,5,8,Active,On-site,674847,"East Eric",Tokelau,Senior,"Medium (5L-15L)"
EMP0000845,"Daniel Clarke",Marketing,"Marketing Executive",2020-11-08,4,4,Active,On-site,754738,"West Abigail",Mayotte,Mid_level,"Medium (5L-15L)"
EMP0000846,"Jay Chung",HR,"HR Executive",2022-09-20,5,2,Active,Remote,784436,Petersbury,"Saint Martin",Junior,"Medium (5L-15L)"
EMP0000847,"Dr. Mathew Robles",HR,"HR Director",2016-10-13,4,8,Active,Remote,506103,"Port Steven",Iran,Senior,"Medium (5L-15L)"
EMP0000848,"Brent Carr",IT,"DevOps Engineer",2023-12-20,3,1,Resigned,Remote,499862,"South Rachaelmouth",Azerbaijan,Junior,"Low(below 5L)"
